,MovieID,RatingSum,RatingCount,WeightedRatingSum,InputGenre
4697,2208,833,199,236,Mystery
4698,164,1352,379,215,Mystery
4699,906,766,187,205,Mystery
4700,350,1747,515,202,Mystery
4701,3788,937,246,199,Mystery
4702,2311,1606,470,196,Mystery
4703,931,806,206,188,Mystery
4704,3706,1525,448,181,Mystery
4705,1589,1653,492,177,Mystery
4706,2206,670,167,169,Mystery
4707,1711,2043,628,159,Mystery
4708,1754,1314,388,150,Mystery
4709,1892,1352,401,149,Mystery
4710,2414,1285,379,148,Mystery
4711,2583,848,235,143,Mystery
4712,1913,639,167,138,Mystery
4713,1459,1276,380,136,Mystery
4714,2413,1439,443,110,Mystery
4715,3251,933,276,105,Mystery
4716,123,445,115,100,Mystery
4717,2184,529,147,88,Mystery
4718,1484,459,124,87,Mystery
4719,2875,948,291,75,Mystery
4720,517,1213,382,67,Mystery
4721,1464,486,145,51,Mystery
4722,2024,491,148,47,Mystery
4723,2475,462,140,42,Mystery
4724,1689,795,252,39,Mystery
4725,2810,161,41,38,Mystery
4726,1232,189,52,33,Mystery
4727,1018,400,123,31,Mystery
4728,3445,444,139,27,Mystery
4729,257,368,114,26,Mystery
4730,695,429,135,24,Mystery
4731,335,143,41,20,Mystery
4732,2749,280,87,19,Mystery
4733,1627,769,250,19,Mystery
4734,2769,248,77,17,Mystery
4735,451,334,106,16,Mystery
4736,2844,264,83,15,Mystery
4737,2187,93,26,15,Mystery
4738,513,209,67,8,Mystery
4739,1422,850,281,7,Mystery
4740,958,44,13,5,Mystery
4741,2219,34,10,4,Mystery
4742,578,9,2,3,Mystery
4743,652,26,9,-1,Mystery
4744,3151,2,1,-1,Mystery
4745,113,158,53,-1,Mystery
4746,59,22,8,-2,Mystery
4747,977,4,2,-2,Mystery
4748,2267,218,74,-4,Mystery
4749,3149,22,9,-5,Mystery
4750,3262,484,163,-5,Mystery
4751,815,12,6,-6,Mystery
4752,2873,59,22,-7,Mystery
4753,731,134,47,-7,Mystery
4754,2752,548,185,-7,Mystery
4755,2945,75,28,-9,Mystery
4756,1783,644,220,-16,Mystery
4757,2898,280,102,-26,Mystery
4758,1460,252,94,-30,Mystery
4759,427,393,166,-105,Mystery
4760,2126,1359,495,-126,Mystery
4761,3273,1577,577,-154,Mystery
4762,1644,1250,475,-175,Mystery
4763,2338,650,295,-235,Mystery
4764,1590,1254,498,-240,Mystery
4765,160,1265,565,-430,Mystery
4766,1197,9976,2318,3022,Romance
4767,1210,11598,2883,2949,Romance
4768,2396,9778,2369,2671,Romance
4769,356,8969,2194,2387,Romance
4770,912,7365,1669,2358,Romance
4771,1265,9005,2278,2171,Romance
4772,1307,6387,1568,1683,Romance
4773,1247,5354,1261,1571,Romance
4774,1230,5525,1334,1523,Romance
4775,969,4494,1057,1323,Romance
4776,2692,4529,1072,1313,Romance
4777,920,4621,1156,1153,Romance
4778,1674,4180,1046,1042,Romance
4779,1393,5086,1353,1027,Romance
4780,293,3790,923,1021,Romance
4781,899,3217,751,964,Romance
4782,377,5883,1650,933,Romance
4783,2248,3672,914,930,Romance
4784,2406,4962,1345,927,Romance
4785,357,4616,1233,917,Romance
4786,1721,5540,1546,902,Romance
4787,1094,4586,1229,899,Romance
4788,380,5088,1400,888,Romance
4789,2291,5292,1473,873,Romance
4790,17,3363,835,858,Romance
4791,39,4935,1362,849,Romance
4792,11,3919,1033,820,Romance
4793,1947,3088,761,805,Romance
4794,1408,3718,975,793,Romance
4795,1172,2637,615,792,Romance
4796,2081,3888,1035,783,Romance
4797,1244,2931,718,777,Romance
4798,440,3613,948,769,Romance
4799,898,2503,582,757,Romance
4800,1639,3650,966,752,Romance
4801,2020,3070,773,751,Romance
4802,539,3708,986,750,Romance
4803,914,2642,636,734,Romance
4804,1912,3448,908,724,Romance
4805,265,3036,772,720,Romance
4806,2502,3332,872,716,Romance
4807,2080,3287,864,695,Romance
4808,1101,3723,1010,693,Romance
4809,597,3809,1046,671,Romance
4810,497,2668,667,667,Romance
4811,1188,2671,676,643,Romance
4812,25,3578,980,638,Romance
4813,902,2642,676,614,Romance
4814,555,2585,658,611,Romance
4815,1183,3570,989,603,Romance
4816,2872,2829,742,603,Romance
4817,2067,2293,564,601,Romance
4818,3108,3427,945,592,Romance
4819,2243,2957,789,590,Romance
4820,2108,3058,825,583,Romance
4821,930,1911,445,576,Romance
4822,587,3930,1124,558,Romance
4823,1296,2238,560,558,Romance
4824,2006,3501,983,552,Romance
4825,3081,3749,1066,551,Romance
4826,58,2051,501,548,Romance
4827,2671,2857,780,517,Romance
4828,916,1792,425,517,Romance
4829,2100,3990,1163,501,Romance
4830,3044,2248,583,499,Romance
4831,933,1817,443,488,Romance
4832,1380,2923,817,472,Romance
4833,866,2187,572,471,Romance
4834,928,1623,386,465,Romance
4835,1777,3172,909,445,Romance
4836,1357,2086,548,442,Romance
4837,838,1944,501,441,Romance
4838,247,1844,477,413,Romance
4839,509,2234,608,410,Romance
4840,1959,2287,626,409,Romance
4841,1944,1491,364,399,Romance
4842,3699,2994,865,399,Romance
4843,1722,2967,862,381,Romance
4844,471,2175,599,378,Romance
4845,3307,1189,271,376,Romance
4846,1680,1759,464,367,Romance
4847,3536,1833,489,366,Romance
4848,3479,1991,542,365,Romance
4849,911,1280,306,362,Romance
4850,915,1447,365,352,Romance
4851,1569,2811,820,351,Romance
4852,342,1905,518,351,Romance
4853,2919,1523,391,350,Romance
4854,339,2355,673,336,Romance
4855,1597,2762,811,329,Romance
4856,353,2529,734,327,Romance
4857,3668,1394,356,326,Romance
4858,151,1988,554,326,Romance
4859,3685,1958,545,323,Romance
4860,1277,1410,363,321,Romance
4861,2424,2833,838,319,Romance
4862,3512,1671,454,309,Romance
4863,3358,1642,446,304,Romance
4864,266,2415,705,300,Romance
4865,2125,1545,416,297,Romance
4866,2572,2396,700,296,Romance
4867,708,2332,679,295,Romance
4868,900,1321,343,292,Romance
4869,945,1041,251,288,Romance
4870,2065,1724,479,287,Romance
4871,446,1037,254,275,Romance
4872,1264,1042,257,271,Romance
4873,1211,995,242,269,Romance
4874,543,2308,682,262,Romance
4875,2145,2333,693,254,Romance
4876,2130,1165,304,253,Romance
4877,163,1867,540,247,Romance
4878,534,1097,286,239,Romance
4879,1226,916,226,238,Romance
4880,2208,833,199,236,Romance
4881,1643,1027,265,232,Romance
4882,1339,2247,672,231,Romance
4883,3524,1830,534,228,Romance
4884,3244,1190,322,224,Romance
4885,3097,832,206,214,Romance
4886,1441,1657,481,214,Romance
4887,1088,2275,687,214,Romance
4888,802,1493,427,212,Romance
4889,3261,1494,429,207,Romance
4890,1066,729,175,204,Romance
4891,1946,815,205,200,Romance
4892,249,981,261,198,Romance
4893,736,3523,1110,193,Romance
4894,1059,1629,479,192,Romance
4895,28,726,179,189,Romance
4896,931,806,206,188,Romance
4897,7,1562,458,188,Romance
4898,222,1167,329,180,Romance
4899,932,747,189,180,Romance
4900,3516,855,227,174,Romance
4901,2935,608,145,173,Romance
4902,2941,1012,280,172,Romance
4903,943,681,171,168,Romance
4904,1286,1022,285,167,Romance
4905,1683,820,218,166,Romance
4906,1057,975,274,153,Romance
4907,224,1309,386,151,Romance
4908,3259,1358,403,149,Romance
4909,3501,954,269,147,Romance
4910,936,538,132,142,Romance
4911,2469,1658,506,140,Romance
4912,3155,1137,333,138,Romance
4913,1290,826,230,136,Romance
4914,852,1981,615,136,Romance
4915,2171,723,196,135,Romance
4916,3684,1208,358,134,Romance
4917,2496,1211,360,131,Romance
4918,892,587,152,131,Romance
4919,3475,531,134,129,Romance
4920,1542,843,238,129,Romance
4921,215,609,160,129,Romance
4922,3638,2081,652,125,Romance
4923,2943,605,160,125,Romance
4924,2920,419,100,119,Romance
4925,3614,1745,542,119,Romance
4926,361,917,268,113,Romance
4927,1479,1800,563,111,Romance
4928,2405,2129,673,110,Romance
4929,2927,404,99,107,Romance
4930,1835,1204,366,106,Romance
4931,2581,1977,624,105,Romance
4932,417,725,208,101,Romance
4933,123,445,115,100,Romance
4934,236,1077,326,99,Romance
4935,252,1200,367,99,Romance
4936,907,412,105,97,Romance
4937,3269,1528,477,97,Romance
4938,2143,1161,355,96,Romance
4939,1046,366,90,96,Romance
4940,468,1145,350,95,Romance
4941,105,1251,387,90,Romance
4942,351,859,257,88,Romance
4943,2340,1119,344,87,Romance
4944,2633,573,162,87,Romance
4945,362,804,239,87,Romance
4946,3094,389,101,86,Romance
4947,3422,714,210,84,Romance
4948,2969,356,91,83,Romance
4949,3357,388,103,79,Romance
4950,85,660,194,78,Romance
4951,2724,2028,650,78,Romance
4952,2025,739,221,76,Romance
4953,2443,453,126,75,Romance
4954,2875,948,291,75,Romance
4955,2166,507,144,75,Romance
4956,1895,991,306,73,Romance
4957,605,749,226,71,Romance
4958,302,328,86,70,Romance
4959,1897,466,133,67,Romance
4960,1554,480,138,66,Romance
4961,2721,320,85,65,Romance
4962,3099,884,273,65,Romance
4963,425,379,105,64,Romance
4964,2570,367,102,61,Romance
4965,2594,245,62,59,Romance
4966,1216,318,87,57,Romance
4967,2506,545,163,56,Romance
4968,289,528,158,54,Romance
4969,3554,411,119,54,Romance
4970,3822,263,70,53,Romance
4971,1735,842,263,53,Romance
4972,613,298,82,52,Romance
4973,2262,1029,326,51,Romance
4974,2029,279,76,51,Romance
4975,1535,359,103,50,Romance
4976,3528,1013,321,50,Romance
4977,2801,320,91,47,Romance
4978,3452,1040,331,47,Romance
4979,2621,252,69,45,Romance
4980,1571,178,45,43,Romance
4981,3426,687,215,42,Romance
4982,1684,216,58,42,Romance
4983,3046,297,85,42,Romance
4984,3368,230,63,41,Romance
4985,1821,674,211,41,Romance
4986,2585,185,48,41,Romance
4987,2331,577,179,40,Romance
4988,1925,175,45,40,Romance
4989,803,210,57,39,Romance
4990,2146,1095,352,39,Romance
4991,2708,180,47,39,Romance
4992,3739,159,40,39,Romance
4993,2297,1103,355,38,Romance
4994,2942,1122,362,36,Romance
4995,2774,239,68,35,Romance
4996,2697,179,48,35,Romance
4997,3284,168,45,33,Romance
4998,937,165,44,33,Romance
4999,3206,432,133,33,Romance
5000,976,200,56,32,Romance
5001,1564,138,36,30,Romance
5002,207,686,219,29,Romance
5003,1457,827,266,29,Romance
5004,68,207,60,27,Romance
5005,81,525,166,27,Romance
5006,2802,945,306,27,Romance
5007,2681,155,43,26,Romance
5008,3855,143,39,26,Romance
5009,2620,133,36,25,Romance
5010,2045,190,55,25,Romance
5011,3199,241,72,25,Romance
5012,461,282,86,24,Romance
5013,1541,744,240,24,Romance
5014,140,440,139,23,Romance
5015,3320,158,45,23,Romance
5016,956,142,40,22,Romance
5017,2885,205,61,22,Romance
5018,3117,241,73,22,Romance
5019,35,232,70,22,Romance
5020,2481,126,35,21,Romance
5021,1409,1197,392,21,Romance
5022,2485,1251,410,21,Romance
5023,764,242,74,20,Romance
5024,1415,128,36,20,Romance
5025,49,101,27,20,Romance
5026,2626,125,35,20,Romance
5027,1658,368,116,20,Romance
5028,2843,89,23,20,Romance
5029,3612,109,30,19,Romance
5030,46,516,166,18,Romance
5031,1498,411,131,18,Romance
5032,1067,87,23,18,Romance
5033,1669,128,37,17,Romance
5034,1801,1190,391,17,Romance
5035,1755,106,30,16,Romance
5036,451,334,106,16,Romance
5037,1353,580,188,16,Romance
5038,2175,69,18,15,Romance
5039,389,74,20,14,Romance
5040,2062,224,70,14,Romance
5041,3414,163,50,13,Romance
5042,3144,160,49,13,Romance
5043,301,142,43,13,Romance
5044,2822,802,263,13,Romance
5045,3854,73,20,13,Romance
5046,974,60,16,12,Romance
5047,691,375,121,12,Romance
5048,1398,201,63,12,Romance
5049,1475,255,81,12,Romance
5050,1477,93,27,12,Romance
5051,3122,98,29,11,Romance
5052,2834,64,18,10,Romance
5053,2482,100,30,10,Romance
5054,1874,91,27,10,Romance
5055,1770,66,19,9,Romance
5056,1733,255,82,9,Romance
5057,513,209,67,8,Romance
5058,496,119,37,8,Romance
5059,3073,107,33,8,Romance
5060,3,1442,478,8,Romance
5061,2837,71,21,8,Romance
5062,1906,103,32,7,Romance
5063,2998,46,13,7,Romance
5064,2569,34,9,7,Romance
5065,2388,52,15,7,Romance
5066,182,154,49,7,Romance
5067,3106,81,25,6,Romance
5068,2215,42,12,6,Romance
5069,2168,243,79,6,Romance
5070,1493,56,17,5,Romance
5071,118,209,68,5,Romance
5072,3796,44,13,5,Romance
5073,2157,65,20,5,Romance
5074,638,61,19,4,Romance
5075,2833,22,6,4,Romance
5076,3103,208,68,4,Romance
5077,2962,34,10,4,Romance
5078,1749,34,10,4,Romance
5079,129,43,13,4,Romance
5080,294,130,42,4,Romance
5081,2675,34,10,4,Romance
5082,359,61,19,4,Romance
5083,1496,79,25,4,Romance
5084,3885,81,26,3,Romance
5085,3888,9,2,3,Romance
5086,2704,126,41,3,Romance
5087,1685,21,6,3,Romance
5088,550,537,178,3,Romance
5089,925,39,12,3,Romance
5090,1656,45,14,3,Romance
5091,270,240,79,3,Romance
5092,1902,93,30,3,Romance
5093,1851,8,2,2,Romance
5094,1071,17,5,2,Romance
5095,1629,329,109,2,Romance
5096,2127,14,4,2,Romance
5097,2510,11,3,2,Romance
5098,3353,8,2,2,Romance
5099,131,49,16,1,Romance
5100,1854,145,48,1,Romance
5101,1502,40,13,1,Romance
5102,3531,82,27,1,Romance
5103,3719,136,45,1,Romance
5104,1463,103,34,1,Romance
5105,3458,3,1,0,Romance
5106,623,9,3,0,Romance
5107,1829,111,37,0,Romance
5108,1767,78,26,0,Romance
5109,33,12,4,0,Romance
5110,3874,72,24,0,Romance
5111,3748,6,2,0,Romance
5112,2556,3,1,0,Romance
5113,807,42,14,0,Romance
5114,687,9,3,0,Romance
5115,1817,36,12,0,Romance
5116,2426,80,27,-1,Romance
5117,2257,50,17,-1,Romance
5118,630,20,7,-1,Romance
5119,1714,2,1,-1,Romance
5120,889,5,2,-1,Romance
5121,566,38,13,-1,Romance
5122,1514,19,7,-2,Romance
5123,1574,43,15,-2,Romance
5124,3376,1,1,-2,Romance
5125,1850,37,13,-2,Romance
5126,1888,1159,387,-2,Romance
5127,2679,13,5,-2,Romance
5128,3800,7,3,-2,Romance
5129,821,4,2,-2,Romance
5130,690,4,2,-2,Romance
5131,2339,79,27,-2,Romance
5132,2591,4,2,-2,Romance
5133,287,61,21,-2,Romance
5134,469,204,69,-3,Romance
5135,74,357,120,-3,Romance
5136,2415,42,15,-3,Romance
5137,1458,68,24,-4,Romance
5138,2316,704,236,-4,Romance
5139,788,2840,948,-4,Romance
5140,1782,20,8,-4,Romance
5141,2063,20,8,-4,Romance
5142,987,116,40,-4,Romance
5143,1455,61,22,-5,Romance
5144,804,694,233,-5,Romance
5145,1549,51,19,-6,Romance
5146,237,764,257,-7,Romance
5147,3765,131,46,-7,Romance
5148,295,80,29,-7,Romance
5149,2873,59,22,-7,Romance
5150,3540,77,28,-7,Romance
5151,2244,13,7,-8,Romance
5152,618,19,9,-8,Romance
5153,1666,52,20,-8,Romance
5154,1520,37,15,-8,Romance
5155,48,1137,382,-9,Romance
5156,2292,50,20,-10,Romance
5157,1878,22,11,-11,Romance
5158,1600,241,84,-11,Romance
5159,1632,49,20,-11,Romance
5160,2894,84,32,-12,Romance
5161,498,129,47,-12,Romance
5162,499,135,49,-12,Romance
5163,3454,116,43,-13,Romance
5164,378,405,140,-15,Romance
5165,202,75,30,-15,Romance
5166,2978,293,103,-16,Romance
5167,779,140,52,-16,Romance
5168,447,77,31,-16,Romance
5169,2589,175,64,-17,Romance
5170,2715,49,22,-17,Romance
5171,1043,307,108,-17,Romance
5172,2884,108,42,-18,Romance
5173,168,1068,362,-18,Romance
5174,239,483,168,-21,Romance
5175,1523,150,57,-21,Romance
5176,1550,192,71,-21,Romance
5177,3909,185,69,-22,Romance
5178,1593,464,162,-22,Romance
5179,3343,95,40,-25,Romance
5180,2266,560,195,-25,Romance
5181,2597,167,64,-25,Romance
5182,2888,331,119,-26,Romance
5183,195,466,164,-26,Romance
5184,3436,357,128,-27,Romance
5185,2497,482,170,-28,Romance
5186,3584,357,129,-30,Romance
5187,2491,315,115,-30,Romance
5188,2154,390,140,-30,Romance
5189,1605,234,88,-30,Romance
5190,3834,497,176,-31,Romance
5191,3743,200,77,-31,Romance
5192,2629,396,144,-36,Romance
5193,179,106,48,-38,Romance
5194,697,217,85,-38,Romance
5195,2369,2482,840,-38,Romance
5196,3225,328,122,-38,Romance
5197,1894,1371,471,-42,Romance
5198,122,537,194,-45,Romance
5199,3453,221,89,-46,Romance
5200,2259,546,201,-57,Romance
5201,444,186,81,-57,Romance
5202,64,179,79,-58,Romance
5203,2805,1285,448,-59,Romance
5204,2558,645,235,-60,Romance
5205,2385,376,146,-62,Romance
5206,1468,369,144,-63,Romance
5207,93,199,89,-68,Romance
5208,3394,561,210,-69,Romance
5209,276,614,228,-70,Romance
5210,3616,339,138,-75,Romance
5211,15,359,146,-79,Romance
5212,1100,1179,420,-81,Romance
5213,258,349,144,-83,Romance
5214,1453,360,148,-84,Romance
5215,2468,1036,374,-86,Romance
5216,3257,1790,626,-88,Romance
5217,3824,249,117,-102,Romance
5218,427,393,166,-105,Romance
5219,3004,625,252,-131,Romance
5220,3705,982,380,-158,Romance
5221,2906,582,250,-168,Romance
5222,2950,807,346,-231,Romance
5223,1381,595,303,-314,Romance
5224,1556,687,367,-414,Romance
5225,260,13321,2991,4348,Sci-Fi
5226,1196,12836,2990,3866,Sci-Fi
5227,2571,11178,2590,3408,Sci-Fi
5228,1210,11598,2883,2949,Sci-Fi
5229,589,10751,2649,2804,Sci-Fi
5230,1270,10307,2583,2558,Sci-Fi
5231,1240,8711,2098,2417,Sci-Fi
5232,1214,8419,2024,2347,Sci-Fi
5233,541,7692,1800,2292,Sci-Fi
5234,1097,8997,2269,2190,Sci-Fi
5235,1200,7509,1820,2049,Sci-Fi
5236,480,10057,2672,2041,Sci-Fi
5237,750,6083,1367,1982,Sci-Fi
5238,1580,9492,2538,1878,Sci-Fi
5239,924,6982,1716,1834,Sci-Fi
5240,3471,5825,1451,1472,Sci-Fi
5241,32,5962,1511,1429,Sci-Fi
5242,2916,7350,1996,1362,Sci-Fi
5243,3175,6517,1728,1333,Sci-Fi
5244,1206,5012,1229,1325,Sci-Fi
5245,1374,5619,1448,1275,Sci-Fi
5246,3793,5773,1511,1240,Sci-Fi
5247,1127,6318,1715,1173,Sci-Fi
5248,1584,5208,1382,1062,Sci-Fi
5249,1199,3741,913,1002,Sci-Fi
5250,1356,4859,1310,929,Sci-Fi
5251,2628,7672,2250,922,Sci-Fi
5252,780,6073,1730,883,Sci-Fi
5253,1527,5013,1377,882,Sci-Fi
5254,3527,4739,1297,848,Sci-Fi
5255,2529,4314,1162,828,Sci-Fi
5256,1396,4067,1091,794,Sci-Fi
5257,1653,3997,1077,766,Sci-Fi
5258,1215,3595,945,760,Sci-Fi
5259,1376,4117,1126,739,Sci-Fi
5260,1077,2961,744,729,Sci-Fi
5261,1748,3341,874,719,Sci-Fi
5262,3702,3906,1066,708,Sci-Fi
5263,2968,3731,1010,701,Sci-Fi
5264,3703,3799,1034,697,Sci-Fi
5265,2640,4322,1222,656,Sci-Fi
5266,1253,2315,559,638,Sci-Fi
5267,2288,2805,741,582,Sci-Fi
5268,2664,2457,628,573,Sci-Fi
5269,1573,4833,1421,570,Sci-Fi
5270,2985,4242,1229,555,Sci-Fi
5271,316,3895,1116,547,Sci-Fi
5272,2407,3559,1006,541,Sci-Fi
5273,1965,2766,751,513,Sci-Fi
5274,1909,3479,996,491,Sci-Fi
5275,2662,2180,565,485,Sci-Fi
5276,1921,2324,613,485,Sci-Fi
5277,968,2625,715,480,Sci-Fi
5278,2455,3685,1071,472,Sci-Fi
5279,2140,2593,710,463,Sci-Fi
5280,29,1637,403,428,Sci-Fi
5281,1274,1778,452,422,Sci-Fi
5282,2010,1584,388,420,Sci-Fi
5283,1129,3063,884,411,Sci-Fi
5284,1372,3413,1001,410,Sci-Fi
5285,1019,2129,575,404,Sci-Fi
5286,3699,2994,865,399,Sci-Fi
5287,2011,3872,1158,398,Sci-Fi
5288,329,3343,990,373,Sci-Fi
5289,1175,1473,368,369,Sci-Fi
5290,1301,1483,373,364,Sci-Fi
5291,2657,4058,1233,359,Sci-Fi
5292,2105,3255,970,345,Sci-Fi
5293,741,1284,314,342,Sci-Fi
5294,610,2192,618,338,Sci-Fi
5295,1375,3109,927,328,Sci-Fi
5296,671,1678,456,310,Sci-Fi
5297,2528,2172,626,294,Sci-Fi
5298,2021,2648,789,281,Sci-Fi
5299,2393,2702,807,281,Sci-Fi
5300,2012,3722,1148,278,Sci-Fi
5301,2527,2176,636,268,Sci-Fi
5302,3033,2952,899,255,Sci-Fi
5303,2046,1858,536,250,Sci-Fi
5304,3070,2070,611,237,Sci-Fi
5305,2009,1485,422,219,Sci-Fi
5306,1917,3543,1110,213,Sci-Fi
5307,3745,1809,535,204,Sci-Fi
5308,3927,1246,348,202,Sci-Fi
5309,2117,1034,278,200,Sci-Fi
5310,2311,1606,470,196,Sci-Fi
5311,3576,1046,284,194,Sci-Fi
5312,3827,1617,478,183,Sci-Fi
5313,198,1994,605,179,Sci-Fi
5314,3932,870,232,174,Sci-Fi
5315,2454,1612,480,172,Sci-Fi
5316,3863,2146,658,172,Sci-Fi
5317,3300,1789,542,163,Sci-Fi
5318,3770,1173,338,159,Sci-Fi
5319,1676,3644,1163,155,Sci-Fi
5320,1876,2834,895,149,Sci-Fi
5321,2116,1460,438,146,Sci-Fi
5322,3698,2335,730,145,Sci-Fi
5323,3700,882,246,144,Sci-Fi
5324,2641,2677,846,139,Sci-Fi
5325,3638,2081,652,125,Sci-Fi
5326,2287,963,280,123,Sci-Fi
5327,3032,793,224,121,Sci-Fi
5328,2660,526,135,121,Sci-Fi
5329,3704,2286,722,120,Sci-Fi
5330,3701,1625,504,113,Sci-Fi
5331,24,1984,624,112,Sci-Fi
5332,2232,808,233,109,Sci-Fi
5333,1371,2484,792,108,Sci-Fi
5334,2600,1335,410,105,Sci-Fi
5335,3269,1528,477,97,Sci-Fi
5336,2363,999,301,96,Sci-Fi
5337,2346,992,300,92,Sci-Fi
5338,1205,781,231,88,Sci-Fi
5339,1306,490,136,82,Sci-Fi
5340,2094,2288,736,80,Sci-Fi
5341,2553,735,219,78,Sci-Fi
5342,2672,1247,391,74,Sci-Fi
5343,2901,1057,330,67,Sci-Fi
5344,3926,605,180,65,Sci-Fi
5345,3503,494,143,65,Sci-Fi
5346,748,1314,417,63,Sci-Fi
5347,2173,392,110,62,Sci-Fi
5348,2594,245,62,59,Sci-Fi
5349,2495,353,98,59,Sci-Fi
5350,1544,3811,1255,46,Sci-Fi
5351,1334,1060,338,46,Sci-Fi
5352,3658,252,69,45,Sci-Fi
5353,3417,262,73,43,Sci-Fi
5354,1320,2810,925,35,Sci-Fi
5355,2661,316,94,34,Sci-Fi
5356,1232,189,52,33,Sci-Fi
5357,2665,243,71,30,Sci-Fi
5358,2613,870,281,27,Sci-Fi
5359,2275,239,71,26,Sci-Fi
5360,2681,155,43,26,Sci-Fi
5361,2554,432,136,24,Sci-Fi
5362,680,215,64,23,Sci-Fi
5363,3375,217,65,22,Sci-Fi
5364,426,829,269,22,Sci-Fi
5365,2533,1408,463,19,Sci-Fi
5366,718,115,33,16,Sci-Fi
5367,3659,122,38,8,Sci-Fi
5368,1570,76,23,7,Sci-Fi
5369,674,1164,386,6,Sci-Fi
5370,2666,90,28,6,Sci-Fi
5371,2663,163,53,4,Sci-Fi
5372,2699,4105,1367,4,Sci-Fi
5373,3780,127,41,4,Sci-Fi
5374,3474,51,16,3,Sci-Fi
5375,2578,14,4,2,Sci-Fi
5376,3293,17,5,2,Sci-Fi
5377,2615,569,189,2,Sci-Fi
5378,3934,85,28,1,Sci-Fi
5379,2658,34,11,1,Sci-Fi
5380,3486,31,10,1,Sci-Fi
5381,286,3,1,0,Sci-Fi
5382,3779,3,1,0,Sci-Fi
5383,2602,17,6,-1,Sci-Fi
5384,3878,34,12,-2,Sci-Fi
5385,3687,4,2,-2,Sci-Fi
5386,3648,24,9,-3,Sci-Fi
5387,788,2840,948,-4,Sci-Fi
5388,3592,20,8,-4,Sci-Fi
5389,442,1915,640,-5,Sci-Fi
5390,3666,10,6,-8,Sci-Fi
5391,3937,397,135,-8,Sci-Fi
5392,504,526,178,-8,Sci-Fi
5393,1692,51,20,-9,Sci-Fi
5394,3058,26,12,-10,Sci-Fi
5395,2377,539,183,-10,Sci-Fi
5396,3464,49,20,-11,Sci-Fi
5397,3933,36,16,-12,Sci-Fi
5398,1720,9,7,-12,Sci-Fi
5399,3340,199,71,-14,Sci-Fi
5400,2656,172,62,-14,Sci-Fi
5401,2256,57,24,-15,Sci-Fi
5402,1383,17,11,-16,Sci-Fi
5403,2038,575,198,-19,Sci-Fi
5404,2530,1075,365,-20,Sci-Fi
5405,2322,850,290,-20,Sci-Fi
5406,2667,152,58,-22,Sci-Fi
5407,3660,449,157,-22,Sci-Fi
5408,3488,44,22,-22,Sci-Fi
5409,512,514,179,-23,Sci-Fi
5410,338,637,221,-26,Sci-Fi
5411,3833,142,56,-26,Sci-Fi
5412,3931,55,27,-26,Sci-Fi
5413,3326,514,180,-26,Sci-Fi
5414,76,508,178,-26,Sci-Fi
5415,1603,1018,348,-26,Sci-Fi
5416,2364,336,121,-27,Sci-Fi
5417,2091,530,186,-28,Sci-Fi
5418,3696,166,65,-29,Sci-Fi
5419,3758,331,120,-29,Sci-Fi
5420,2365,377,136,-31,Sci-Fi
5421,1690,2305,779,-32,Sci-Fi
5422,3665,45,26,-33,Sci-Fi
5423,3574,18,17,-33,Sci-Fi
5424,3156,1113,383,-36,Sci-Fi
5425,3573,38,26,-40,Sci-Fi
5426,2093,787,276,-41,Sci-Fi
5427,3923,268,104,-44,Sci-Fi
5428,3864,385,143,-44,Sci-Fi
5429,2614,85,44,-47,Sci-Fi
5430,379,1260,436,-48,Sci-Fi
5431,2900,432,161,-51,Sci-Fi
5432,1750,138,63,-51,Sci-Fi
5433,2531,884,312,-52,Sci-Fi
5434,2532,1018,358,-56,Sci-Fi
5435,1762,621,227,-60,Sci-Fi
5436,3661,181,82,-65,Sci-Fi
5437,3663,108,58,-66,Sci-Fi
5438,2034,818,295,-67,Sci-Fi
5439,2054,3065,1045,-70,Sci-Fi
5440,3664,91,54,-71,Sci-Fi
5441,332,410,161,-73,Sci-Fi
5442,2851,325,133,-74,Sci-Fi
5443,185,1633,569,-74,Sci-Fi
5444,2722,1718,598,-76,Sci-Fi
5445,256,578,218,-76,Sci-Fi
5446,2498,287,123,-82,Sci-Fi
5447,3662,193,92,-83,Sci-Fi
5448,2526,310,131,-83,Sci-Fi
5449,3697,1844,643,-85,Sci-Fi
5450,1924,656,249,-91,Sci-Fi
5451,692,224,106,-94,Sci-Fi
5452,196,1553,550,-97,Sci-Fi
5453,3572,133,77,-98,Sci-Fi
5454,3401,238,113,-101,Sci-Fi
5455,3024,378,161,-105,Sci-Fi
5456,1391,3115,1074,-107,Sci-Fi
5457,2807,160,91,-113,Sci-Fi
5458,611,534,216,-114,Sci-Fi
5459,2428,1425,513,-114,Sci-Fi
5460,2525,342,153,-117,Sci-Fi
5461,2408,655,259,-122,Sci-Fi
5462,2448,444,189,-123,Sci-Fi
5463,2668,692,273,-127,Sci-Fi
5464,66,162,97,-129,Sci-Fi
5465,2549,390,175,-135,Sci-Fi
5466,3190,346,161,-137,Sci-Fi
5467,327,936,358,-138,Sci-Fi
5468,1373,1685,613,-154,Sci-Fi
5469,3802,735,304,-177,Sci-Fi
5470,405,431,203,-178,Sci-Fi
5471,1591,1245,475,-180,Sci-Fi
5472,1779,1441,541,-182,Sci-Fi
5473,2827,801,328,-183,Sci-Fi
